fecha,nivel_general,alimentos_y_bebidas_no_alcohólicas,alimentos,pan_y_cereales,carnes_y_derivados,leche_productos_lácteos_y_huevos,aceites_grasas_y_manteca,frutas,verduras_tubérculos_y_legumbres,azúcar_dulces_chocolate_golosinas_etc.,bebidas_no_alcohólicas,café_té_yerba_y_cacao,aguas_minerales_bebidas_gaseosas_y_jugos,bebidas_alcohólicas_y_tabaco,bebidas_alcohólicas,tabaco,prendas_de_vestir_y_calzado,prendas_de_vestir_y_materiales,calzado,vivienda_agua_electricidad_gas_y_otros_combustibles,alquiler_de_la_vivienda_y_gastos_conexos,alquiler_de_la_vivienda,mantenimiento_y_reparación_de_la_vivienda,electricidad_gas_y_otros_combustibles,equipamiento_y_mantenimiento_del_hogar,bienes_y_servicios_para_la_conservación_del_hogar,salud,productos_medicinales_artefactos_y_equipos_para_la_salud,gastos_de_prepagas,transporte,adquisición_de_vehículos,funcionamiento_de_equipos_de_transporte_personal,combustibles_y_lubricantes_para_vehículos_de_uso_del_hogar,transporte_público,comunicación,servicios__de_telefonía_e_internet,recreación_y_cultura,equipos_audiovisuales_fotográficos_y_de_procesamiento_de_la_información,servicios_recreativos_y_culturales,periódicos_diarios_revistas_libros_y_artículos_de_papelería,educación,restaurantes_y_hoteles,restaurantes_y_comidas_fuera_del_hogar,bienes_y_servicios_varios,cuidado_personal,region
2017-05-01,111.3091,110.5564,110.4815,110.2543,106.8364,115.4291,108.9804,100.4766,123.917,108.6712,111.204,107.2314,112.3573,111.7646,112.9895,110.9532,105.7716,107.8498,100.2784,126.0123,118.2408,118.9831,,143.2847,105.9601,108.1716,111.5318,113.7973,107.4263,109.0421,108.488,107.6156,107.2264,114.1315,117.3533,117.4702,110.9068,,118.3298,111.2218,125.9261,107.5511,107.9085,109.1074,108.2218,Region Cuyo
2017-06-01,112.4298,111.1791,111.0761,111.6473,107.1005,118.3413,108.7207,100.0195,120.4236,113.6316,112.0687,108.4038,113.1328,112.0463,113.7001,110.9508,105.7636,107.9672,99.9393,127.1536,119.0414,119.8122,,144.9764,107.3218,109.5611,113.7365,116.0815,108.431,111.879,117.5043,107.729,107.3411,117.2087,117.0591,117.3195,112.7822,,119.2107,112.1265,125.956,108.7289,109.0867,110.2463,109.7757,Region Cuyo
2017-07-01,114.0184,112.524,112.3765,112.9911,109.005,121.2765,110.5459,99.9019,118.3003,113.6089,113.7985,111.414,114.4908,114.6441,114.0427,115.0424,105.7652,105.7501,105.8051,128.3865,122.1227,122.7393,,144.5793,109.2936,112.5497,117.285,119.5536,113.4673,112.9427,112.0199,111.2211,111.6128,119.4176,119.8053,118.6427,115.2405,,119.9845,114.1256,127.1536,111.3908,110.8967,111.4859,110.956,Region Cuyo
2017-08-01,115.5674,115.0058,114.9149,114.9274,110.1383,122.3464,112.5687,101.8628,129.8065,115.0368,115.7905,114.7003,116.107,116.9571,118.7595,115.7632,105.0935,104.3284,107.1157,131.3004,124.5034,124.8987,,149.5088,110.3561,113.3466,119.5298,121.0235,117.271,113.4674,113.1581,112.289,111.9337,117.4774,121.3918,120.451,116.5243,,121.9978,116.8744,128.5598,112.212,112.2523,113.3637,112.9306,Region Cuyo
2017-09-01,117.5777,117.1654,117.2107,115.9342,112.0704,122.3644,114.4944,104.5823,138.6459,117.3172,116.7745,114.7618,117.3588,117.5981,120.3667,115.7642,107.9364,109.1016,104.8565,132.9221,127.8332,128.3521,,149.5424,111.9858,114.2716,123.3663,123.8756,123.378,114.6184,116.3078,112.5314,112.0281,118.7909,121.5069,120.451,119.604,,128.5178,117.8663,129.2793,114.3078,114.4389,113.6678,113.3113,Region Cuyo
2017-10-01,119.5964,119.1286,119.1124,117.9666,112.9466,123.1701,115.0627,111.5048,143.5537,119.3179,119.2681,117.4348,119.8003,121.0022,122.7264,119.8601,110.3406,109.9235,111.443,134.6046,130.009,130.5976,,151.4251,112.3966,114.6082,125.8797,125.6304,124.681,116.8203,119.7039,114.5115,113.8566,120.1075,127.7813,126.8179,122.6707,,130.8312,120.0615,131.1752,113.5111,113.5515,116.0149,115.6287,Region Cuyo
2017-11-01,121.4671,120.7283,120.6525,118.147,113.5806,124.6102,116.3465,125.7692,145.5499,122.5495,121.3829,119.8986,121.8138,122.3994,125.7236,120.1976,110.2628,109.5184,112.2303,138.7605,132.2114,132.8767,,159.2691,113.631,115.1641,127.5262,127.1729,125.13,120.2882,121.9705,119.3888,118.3293,120.8371,129.5342,128.3889,122.97,,130.9262,122.8557,132.6018,117.3295,117.4469,116.8118,116.1735,Region Cuyo
2017-12-01,125.5295,121.4185,121.2149,119.1637,115.6853,126.0775,115.3712,131.5575,135.0027,126.5159,123.1774,122.7031,123.3151,122.8733,126.9132,120.1974,111.7244,112.1443,110.6146,165.1175,133.1812,133.1783,,227.6596,116.5744,120.247,130.2173,128.8137,134.1635,125.0211,122.1152,126.2245,126.0493,125.1447,131.9562,130.3881,123.6886,,132.8896,123.844,132.6405,119.8785,119.8336,119.5664,119.3732,Region Cuyo
2018-01-01,127.4142,122.1729,121.9366,119.9961,116.9038,127.3319,118.0973,138.0262,129.2619,129.5099,124.2135,124.2128,124.2137,125.5126,128.2874,123.6747,111.3325,111.8047,110.0844,168.0202,134.7125,135.3571,,229.7019,117.1258,120.5631,132.2434,130.6603,136.0934,130.1204,124.3205,129.097,129.089,140.8453,132.6422,131.1148,126.5053,,136.1661,127.1613,134.8449,123.6989,122.1459,120.7685,119.8559,Region Cuyo
2018-02-01,130.773,124.8639,124.5865,121.318,120.461,129.466,118.1994,152.4854,127.431,132.0267,127.2604,125.7302,127.7047,127.7143,129.1666,126.7524,113.2231,110.9188,119.3139,171.2547,137.7623,138.3682,,233.8074,119.4672,123.0687,134.2943,132.764,139.5026,136.5915,127.2073,134.6535,135.3489,154.8073,143.8904,142.5079,128.8322,,138.932,131.8068,134.8449,129.9498,128.9996,122.478,121.4642,Region Cuyo
2018-03-01,133.5455,128.3797,128.1493,126.7417,123.589,134.2222,121.4369,156.4441,128.426,132.7791,130.3693,129.1497,130.7234,128.9019,132.0077,126.8447,115.0064,113.5994,118.7253,172.4761,140.1113,140.8005,,231.7125,124.5471,130.9211,136.7567,135.5207,140.5344,137.8387,127.7344,135.416,135.8122,158.4802,148.6409,147.3916,128.7396,,138.8027,133.61,148.6082,133.8828,133.821,124.5802,123.4568,Region Cuyo
2018-04-01,138.0246,130.6871,130.1434,133.0962,124.626,140.332,129.7167,140.0819,124.503,136.6023,135.3834,132.4264,136.2419,130.5132,132.4311,129.2428,119.4644,118.5366,121.9166,192.6066,145.1345,145.7075,,276.4472,125.9871,131.8126,140.0968,138.6402,143.6185,142.3967,132.3702,141.2765,142.3704,158.9516,148.5419,147.3916,131.4541,,142.0961,136.1674,157.8711,135.7439,135.8732,126.4113,125.4102,Region Cuyo
2018-05-01,140.5213,134.4059,133.9825,142.8426,125.9343,142.3749,135.1713,135.4136,133.348,138.7638,138.0624,137.7773,138.1451,133.1407,134.7387,132.0822,119.8026,118.9973,121.9311,192.1193,147.37,148.0207,,271.3451,129.6516,134.6944,142.2541,141.988,143.6185,145.518,136.4404,145.1777,145.9702,158.4448,152.3378,151.0908,134.717,,145.2964,141.2515,158.4645,137.7982,138.1078,129.5548,128.9595,Region Cuyo
2018-06-01,145.6472,142.5023,142.3718,152.9716,133.1506,147.9829,144.0754,136.1515,151.3056,143.5153,143.6293,146.1261,142.9045,134.3355,137.17,132.4581,120.6733,120.2198,121.872,195.2993,150.632,150.9691,,271.6386,135.44,138.985,147.5675,146.0123,156.5452,151.9012,148.3982,151.1757,151.9355,158.707,153.1673,151.0908,139.9474,,147.7087,145.7689,159.464,142.0747,142.5627,134.6179,134.3967,Region Cuyo
2018-07-01,150.9503,148.5976,148.7501,158.952,136.5574,151.1603,156.8756,135.8276,175.5621,147.4876,147.281,150.3823,146.3806,138.0368,139.6306,136.9812,123.9204,122.1176,128.6857,198.1353,152.9144,153.7421,,273.6043,140.6677,143.9917,151.8435,151.7499,154.5152,160.566,159.229,158.1123,158.4468,169.8231,155.1623,152.6979,147.2062,,153.8425,153.8883,161.1032,148.0265,147.7035,138.5137,139.2358,Region Cuyo
2018-08-01,156.0822,154.9999,155.1647,162.3836,141.8444,156.7372,167.5313,136.6926,193.7489,152.3397,153.5766,159.3294,151.9064,139.7275,140.0485,139.5149,123.3924,121.2832,128.9678,210.2986,156.234,156.4117,,299.1497,145.0621,148.8947,156.379,156.0286,163.6039,166.3646,167.3511,164.5181,165.3704,170.7215,169.1194,166.9626,150.852,,159.8545,156.3947,163.1951,149.4386,149.6563,143.3848,142.9609,Region Cuyo
2018-09-01,166.7562,167.8127,168.0477,184.1141,156.3623,167.9551,185.3497,151.4898,185.9636,160.8305,165.7833,179.0503,161.9316,145.9448,145.4073,146.3009,133.5995,129.9206,143.3238,215.5648,157.2962,157.9139,,305.4002,158.9075,158.5237,163.5893,165.3272,165.9407,181.2983,189.4265,178.3221,178.1365,179.7599,171.874,168.3768,161.8549,,164.9393,171.3077,163.5566,159.5595,160.2166,156.0776,156.9238,Region Cuyo
2018-10-01,176.6713,177.5769,177.6835,194.0998,163.2722,179.617,193.3786,164.6039,200.0688,169.8266,176.6563,187.5099,173.5052,148.6378,150.2067,147.5985,140.163,135.0323,153.7246,242.5578,162.6837,163.0563,,367.1103,166.6301,165.9559,172.2539,174.6656,174.7825,195.9404,205.5175,196.1514,198.7349,182.7551,172.5153,169.4212,165.6811,,167.6565,174.0949,172.2686,162.0631,162.771,166.0309,167.9697,Region Cuyo
2018-11-01,183.1394,183.2772,183.1647,198.9004,165.8923,189.5943,199.9192,172.782,209.6619,174.8674,184.2483,190.4323,182.453,155.4498,155.5669,155.3722,145.9065,140.9374,159.0408,250.7215,164.6214,165.3468,,385.3234,172.878,172.6858,188.4368,197.5095,175.8192,200.6144,209.8162,201.9171,204.4145,184.5811,178.8212,174.8167,171.4417,,177.1006,175.8642,174.7515,163.5131,164.0927,176.1889,179.1558,Region Cuyo
2018-12-01,187.7085,184.8872,184.079,203.5649,167.9014,194.7905,202.436,178.027,188.3213,180.9091,191.8669,198.9416,189.813,158.2336,159.6128,157.3201,149.7356,144.7202,162.9924,254.8493,170.0773,169.6042,,387.6793,177.6481,178.3452,196.2615,204.6861,188.2943,208.5803,224.7031,202.7856,204.8694,205.1969,194.6626,191.5505,176.5207,,182.2671,177.7075,175.2663,169.6335,169.7393,181.5474,184.7078,Region Cuyo
2019-01-01,193.2068,190.028,188.991,208.6785,175.9627,203.1001,207.894,182.8856,177.1185,183.547,198.9849,206.5611,196.7854,163.1306,161.067,164.4974,149.0438,143.1661,164.58,261.5128,173.8765,173.6522,,394.771,182.2216,184.4591,204.4372,214.332,191.9007,213.037,228.3852,202.4615,204.2296,225.2927,208.7144,205.999,183.9478,,188.9076,185.1354,176.3857,180.8578,179.4549,188.9738,192.6331,Region Cuyo
2019-02-01,200.5139,201.9767,201.8368,213.6545,197.4593,208.8289,212.7067,194.3056,189.1056,188.0371,203.1848,210.6487,201.0178,167.3738,165.0173,168.9347,150.0854,144.8527,163.9168,277.7451,175.3795,174.9087,,435.1301,188.1974,191.9289,210.3003,220.5511,199.4911,216.7725,220.4686,203.2455,205.2439,253.3137,211.1789,208.1738,189.5824,,191.6749,193.1588,176.3857,186.6597,185.9385,191.7177,195.5152,Region Cuyo
2019-03-01,209.4128,215.7301,216.7225,222.0458,217.6188,229.1875,215.9359,190.853,203.132,197.706,207.1588,221.7149,202.9329,173.8673,165.5677,179.3646,155.2078,150.7994,166.8604,277.7588,179.1522,178.7732,,430.0309,194.9874,198.9087,218.8183,231.6021,202.9419,224.8528,226.9881,211.8532,212.5627,261.8243,221.8008,219.1064,192.4184,,193.4663,199.7828,201.5515,199.6135,200.3697,198.0625,201.9485,Region Cuyo
2019-04-01,216.4238,222.2396,222.983,229.1955,223.1987,246.8259,226.5927,182.9789,200.2868,206.0454,215.8183,230.0649,211.6822,175.6661,167.5545,181.0391,163.7047,159.9629,173.595,280.8936,180.3948,180.0548,,434.2538,203.4019,208.183,227.3139,242.8444,205.7604,235.3221,233.3393,222.7763,225.1203,276.2974,230.2711,226.6516,198.5426,,200.3659,205.7866,213.7357,203.9728,205.1641,204.4122,208.756,Region Cuyo
2019-05-01,222.662,227.3122,227.6222,237.1801,223.9623,264.292,240.9862,177.6169,196.0804,216.5638,224.6351,238.9333,220.484,179.5108,170.0845,185.7545,169.7982,165.9478,179.9756,287.1827,183.1837,182.3977,,447.0091,209.9064,214.3448,237.5976,255.432,215.8322,244.0554,242.0102,232.4053,234.7451,282.3725,237.6949,234.0126,205.5218,,213.621,207.2471,213.1073,207.9022,209.5278,211.8199,216.368,Region Cuyo
2019-06-01,228.5075,232.8461,232.9263,242.7599,224.6429,277.6274,248.4123,176.2414,210.0015,222.5728,232.1539,249.2517,227.1901,184.7621,173.9756,191.9067,174.6995,168.2442,191.7623,293.8968,184.8344,184.1042,,460.9338,215.358,219.5446,249.0156,271.2735,216.7535,246.8822,243.6056,236.2582,238.0185,283.6723,253.4162,249.7693,210.8739,,218.571,212.9574,216.243,212.676,214.4147,218.6306,224.0417,Region Cuyo
2019-07-01,234.9103,237.2552,237.1661,247.8781,224.6531,284.2598,257.3511,177.4062,224.2559,230.149,238.0253,256.7529,232.5883,185.7844,176.5289,191.915,175.6517,168.5222,194.4966,305.933,189.5238,188.3766,,485.7774,221.7532,224.3461,258.5861,282.9819,224.3114,255.5007,246.6055,240.6468,242.8632,312.5877,254.9996,251.4006,220.2245,,220.2988,222.8081,218.5696,224.9904,225.7794,224.673,229.6059,Region Cuyo
2019-08-01,245.1846,250.1356,250.1519,263.1525,234.0575,292.6495,265.9068,189.8859,255.5853,239.3098,249.9947,261.7816,246.5727,193.517,178.2398,203.6361,181.2704,172.4161,204.674,321.2287,198.0179,197.1254,,510.0908,232.499,233.0357,270.1211,295.6909,235.0023,262.9795,262.4502,246.59,245.5405,313.8099,258.3233,254.2293,229.1518,,227.7444,230.7788,222.7794,235.6485,237.1097,235.6338,241.7803,Region Cuyo
2019-09-01,259.466,263.4337,263.4255,275.0863,245.8922,300.5481,284.3023,214.5613,277.8012,251.2791,263.5048,271.337,261.2309,204.2862,182.2769,218.8645,194.0333,184.9166,218.1306,331.2451,201.8167,201.0375,,526.6316,250.615,247.6997,293.4359,326.8973,245.2717,276.0522,294.3033,255.2254,251.1461,315.8669,272.7204,268.2299,248.9957,,242.6343,255.3159,224.417,247.5575,249.403,257.1361,265.4385,Region Cuyo
2019-10-01,269.1257,269.1742,268.4991,282.454,251.219,304.9031,290.7465,224.3963,272.3489,262.0386,275.0044,277.7753,274.1999,217.1244,193.8135,232.5649,207.6402,197.3818,234.7554,339.2326,209.878,208.9027,,533.8964,270.7723,274.3756,307.2929,342.8278,259.3851,288.3889,325.6571,262.1884,258.3479,319.7428,275.3063,270.8134,255.5258,,245.8516,264.6918,230.8964,254.1716,255.9598,268.8532,278.3479,Region Cuyo
2019-11-01,281.2769,283.7594,282.8046,294.6134,266.678,312.7363,294.7881,281.1078,281.7787,274.6901,292.0056,293.611,291.5395,230.7659,206.755,246.67,219.3983,204.8289,257.9084,342.564,212.3631,210.9431,,536.6843,273.9913,272.5669,328.3123,371.2512,267.1203,301.5339,343.2922,276.4038,272.3813,323.7341,295.671,291.3205,267.7569,,255.5788,272.7737,233.2931,262.4744,264.2352,284.744,296.5684,Region Cuyo
2019-12-01,290.4687,291.8169,290.4805,300.266,278.5056,317.49,297.0697,309.8919,272.755,290.1501,303.3594,304.3947,303.0588,237.8552,211.622,255.2313,222.6283,209.1375,258.2873,345.2293,215.6724,213.5471,,537.1035,289.2805,294.3619,345.659,389.8058,294.1876,318.6718,361.61,294.8294,293.457,335.3876,318.9514,312.9717,273.4237,,267.1964,280.9554,234.8593,268.1879,269.2088,293.8452,306.2405,Region Cuyo
2020-01-01,297.7698,304.6729,303.4288,314.8184,295.4312,333.407,312.349,299.1426,269.4245,315.6869,315.4181,333.2002,310.2556,247.6162,215.8281,268.6716,225.5978,210.8409,264.6037,351.4413,219.7767,218.4161,,538.1085,287.4292,284.4779,337.474,375.677,295.2801,328.1408,387.3879,297.2841,295.0619,344.9605,319.0182,312.9717,283.5726,,269.9227,290.9602,236.5604,281.4594,279.8163,303.6217,316.5822,Region Cuyo
2020-02-01,304.603,315.2852,314.2786,323.1853,302.3844,341.2457,330.0002,304.3132,298.165,340.8888,323.979,343.2707,318.3782,251.2592,219.0611,272.5862,232.956,214.9329,280.595,356.7685,225.3379,223.9912,,539.7163,292.6947,289.2234,339.4238,375.9166,296.7165,329.8704,393.6293,299.9023,295.9177,338.0638,324.4703,317.5133,296.5318,,284.1111,314.3926,239.186,286.0479,284.9163,312.1816,325.0232,Region Cuyo
2020-03-01,314.1219,326.6204,326.4212,330.1648,313.9259,345.6657,334.1129,317.0004,333.8993,349.5893,328.3414,342.4069,324.2578,258.8017,222.5155,282.8367,245.4596,225.8924,297.1802,357.6081,228.9201,227.0796,,533.2395,298.3886,296.1408,349.0392,387.2265,300.6985,334.5845,402.5137,303.0779,298.4881,342.0241,354.3947,349.1082,302.5803,,292.1663,323.2611,272.6039,296.6292,297.4102,319.2234,331.8312,Region Cuyo
2020-04-01,318.1874,337.7447,338.8233,337.8138,323.6522,359.0263,339.062,340.6766,368.9863,352.4071,328.4282,345.9088,323.3533,262.662,223.4588,288.629,248.6365,///,///,353.3572,230.1789,228.3482,,512.8786,302.244,300.7142,355.6529,394.3307,302.0753,331.5761,381.3588,306.6616,299.7831,342.6098,338.6007,331.3378,307.2083,,292.1663,329.7867,280.8957,300.4683,///,320.7307,333.1753,Region Cuyo
